"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","99.668","301","300"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","100.000","69","69"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","100.000","287","287"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","100.000","3","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","100.000","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","100.000","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","100.000","107","107"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","100.000","32","32"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","100.000","18","18"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","91.228","114","104"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","91.176","68","62"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","90.000","80","72"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","98.889","90","89"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","100.000","99","99"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","93.617","47","44"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","100.000","6","6"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","98.630","73","72"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","100.000","62","62"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","100.000","12","12"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","100.000","80","80"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","100.000","105","105"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","50.000","2","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","100.000","27","27"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","92.857","28","26"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","100.000","21","21"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","100.000","25","25"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","100.000","14","14"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","100.000","3","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","75.000","4","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","100.000","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","100.000","1","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","100.000","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","100.000","8","8"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","100.000","20","20"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","100.000","0","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","100.000","22","22"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","100.000","42","42"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","100.000","11","11"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","100.000","18","18"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","100.000","6","6"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","100.000","46","46"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","100.000","57","57"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","100.000","5","5"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","100.000","12","12"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","100.000","31","31"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","100.000","89","89"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","100.000","32","32"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","100.000","110","110"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","100.000","55","55"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","100.000","27","27"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","100.000","42","42"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","100.000","49","49"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","100.000","43","43"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","100.000","72","72"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","100.000","23","23"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","100.000","228","228"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","100.000","194","194"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","100.000","8","8"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","100.000","12","12"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","100.000","12","12"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","100.000","9","9"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","100.000","14","14"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","100.000","7","7"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","99.667","300","299"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","100.000","4","4"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","100.000","26","26"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","100.000","45","45"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","100.000","81","81"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","100.000","122","122"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","100.000","19","19"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","100.000","18","18"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","100.000","24","24"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","100.000","27","27"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","100.000","44","44"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","100.000","6","6"
"2016-09-27","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","100.000","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","98.276","58","57"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","96.016","251","241"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","98.052","154","151"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","100.000","62","62"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","100.000","445","445"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","100.000","410","410"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","100.000","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","100.000","82","82"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","98.701","231","228"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","98.734","79","78"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","97.368","38","37"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","92.308","26","24"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","100.000","167","167"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","100.000","149","149"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","100.000","217","217"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","100.000","40","40"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","100.000","96","96"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","100.000","55","55"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","100.000","82","82"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","80.100","201","161"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","100.000","348","348"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","54.137","423","229"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","97.619","42","41"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","100.000","45","45"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","99.750","400","399"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","100.000","241","241"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","91.186","295","269"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","100.000","2","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","100.000","23","23"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","100.000","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","94.215","121","114"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","100.000","61","61"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","79.699","133","106"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","99.464","373","371"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","98.214","112","110"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","98.905","548","542"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","100.000","29","29"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","100.000","89","89"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","100.000","19","19"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","100.000","136","136"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","100.000","101","101"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","96.970","33","32"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","100.000","21","21"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","98.361","61","60"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","100.000","27","27"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","100.000","68","68"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","100.000","40","40"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","100.000","26","26"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","100.000","17986","17986"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","100.000","17976","17976"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","100.000","258","258"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","100.000","19","19"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","100.000","0","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","100.000","63","63"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","100.000","6","6"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","100.000","38","38"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","100.000","42","42"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","100.000","25","25"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","93.878","49","46"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","100.000","74","74"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","97.701","174","170"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","92.199","141","130"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","88.889","54","48"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","93.333","15","14"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","99.091","110","109"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","92.000","50","46"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","74.603","126","94"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","97.436","39","38"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","100.000","25","25"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","100.000","7","7"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","100.000","0","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","80.435","46","37"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","100.000","0","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","100.000","31","31"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","100.000","0","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","100.000","3","3"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","100.000","10","10"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2054]Test BTS_Banani(BBUB)","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","96.889","225","218"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","98.684","76","75"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","97.872","47","46"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","91.000","100","91"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","100.000","10","10"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","98.795","83","82"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","100.000","4","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","100.000","2","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","100.000","29","29"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","100.000","12","12"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","91.935","62","57"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","95.588","68","65"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","95.349","43","41"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","97.959","49","48"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","95.082","61","58"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","100.000","38","38"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","92.000","25","23"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","100.000","6","6"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","100.000","9","9"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","66.667","6","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","100.000","2","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","100.000","19","19"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","100.000","17","17"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","76.190","21","16"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","80.000","20","16"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","100.000","1","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","78.261","23","18"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","100.000","19","19"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","75.000","4","3"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","100.000","41","41"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","100.000","219","219"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","99.600","250","249"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","80.682","88","71"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","96.947","131","127"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","100.000","93","93"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","100.000","83","83"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","100.000","14","14"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","95.455","22","21"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","90.909","22","20"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","100.000","59","59"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","100.000","36","36"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","100.000","88","88"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","96.774","31","30"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","92.857","28","26"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","100.000","8","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","100.000","28","28"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","100.000","208","208"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","100.000","13","13"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","96.471","85","82"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","98.990","99","98"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","100.000","2","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","100.000","4","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","100.000","5","5"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","100.000","22","22"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","100.000","31","31"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","100.000","46","46"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","100.000","168","168"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","100.000","91","91"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","100.000","130","130"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","92.241","116","107"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","95.968","124","119"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","100.000","20","20"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","97.895","95","93"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","100.000","161","161"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","98.913","92","91"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","100.000","279","279"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","97.297","111","108"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","100.000","263","263"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","100.000","87","87"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","100.000","8","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","100.000","23","23"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","94.949","99","94"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","94.416","197","186"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","93.714","175","164"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","91.892","74","68"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","95.238","84","80"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","62.264","53","33"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","100.000","8","8"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","100.000","24","24"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","100.000","28","28"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","84.615","13","11"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","97.794","136","133"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","99.123","114","113"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","100.000","1","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","100.000","181","181"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","100.000","185","185"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","86.538","52","45"
