"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover","Number  of Successful handover"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","0","0","0","97.143","35","34"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","2","0","2","99.160","119","118"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","0","0","0","100.000","40","40"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","1","0","1","100.000","115","115"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","2","0","2","100.000","139","139"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","0","0","0","96.364","55","53"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","1","0","1","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","0","0","0","99.145","117","116"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","1","0","1","97.537","203","198"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","2","0","2","100.000","1","1"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","0","0","0","100.000","88","88"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","1","0","1","98.913","92","91"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","0","0","0","100.000","128","128"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","1","0","1","96.296","27","26"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","2","0","2","97.917","48","47"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","0","0","0","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","1","0","1","100.000","6","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","2","0","2","100.000","14","14"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","1","0","1","80.000","5","4"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","0","0","0","100.000","46","46"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","1","0","1","95.918","49","47"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","2","0","2","100.000","13","13"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","0","0","0","100.000","162","162"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","1","0","1","100.000","169","169"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","1","0","1","100.000","11","11"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","2","0","2","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","0","0","0","98.148","54","53"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","2","0","2","100.000","38","38"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","0","0","0","100.000","48","48"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","1","0","1","91.111","45","41"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","2","0","2","100.000","74","74"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","0","0","0","100.000","27","27"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","1","0","1","100.000","143","143"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","2","0","2","92.617","149","138"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","0","0","0","100.000","29","29"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","2","0","2","100.000","6","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","96.000","200","192"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","100.000","230","230"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","100.000","4","4"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","100.000","12","12"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","100.000","27","27"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","100.000","14","14"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","99.048","105","104"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","95.652","23","22"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","96.552","29","28"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","100.000","16","16"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","100.000","42","42"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","100.000","148","148"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","100.000","146","146"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","96.154","26","25"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","100.000","58","58"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","100.000","20","20"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","95.745","47","45"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","96.721","61","59"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","90.000","20","18"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","1","0","1","100.000","97","97"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","2","0","2","97.000","100","97"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","1","0","1","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","2","0","2","99.123","114","113"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","0","0","0","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","1","0","1","91.667","12","11"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","0","0","0","100.000","44","44"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","1","0","1","100.000","6","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","0","0","0","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","1","0","1","100.000","35","35"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","2","0","2","93.750","48","45"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","2","0","2","100.000","19","19"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","0","0","0","100.000","34","34"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","1","0","1","100.000","61","61"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","2","0","2","100.000","50","50"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","0","0","0","","",""
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","1","0","1","","",""
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","2","0","2","","",""
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","0","0","0","100.000","13","13"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","1","0","1","100.000","5","5"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","0","0","0","100.000","39","39"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","1","0","1","91.667","36","33"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","2","0","2","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","0","0","0","66.667","9","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","1","0","1","100.000","62","62"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","0","0","0","100.000","17","17"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","1","0","1","100.000","10","10"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","2","0","2","100.000","19","19"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","0","0","0","96.875","64","62"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","1","0","1","100.000","13","13"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","2","0","2","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","0","0","0","100.000","39","39"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","1","0","1","100.000","124","124"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","2","0","2","100.000","51","51"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","0","0","0","100.000","29","29"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","1","0","1","86.957","23","20"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","0","0","0","100.000","1","1"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","1","0","1","100.000","12","12"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","2","0","2","100.000","24","24"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","0","0","0","97.692","130","127"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","1","0","1","100.000","1","1"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","2","0","2","100.000","142","142"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","0","0","0","99.465","187","186"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","1","0","1","95.816","239","229"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","2","0","2","100.000","72","72"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","0","0","0","100.000","6","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","1","0","1","98.507","67","66"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","2","0","2","100.000","61","61"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","0","0","0","100.000","64","64"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","1","0","1","86.000","50","43"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","0","0","0","96.774","31","30"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","1","0","1","96.216","185","178"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","2","0","2","98.889","180","178"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","0","0","0","100.000","135","135"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","1","0","1","99.275","138","137"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","2","0","2","100.000","47","47"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","1","0","1","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","2","0","2","98.246","114","112"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","1","0","1","100.000","189","189"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","2","0","2","95.455","66","63"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","0","0","0","100.000","119","119"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","1","0","1","100.000","6","6"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","2","0","2","81.522","92","75"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","0","0","0","56.140","57","32"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","1","0","1","94.444","18","17"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","2","0","2","82.353","34","28"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","0","0","0","99.057","106","105"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","1","0","1","100.000","10","10"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","2","0","2","58.333","24","14"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","0","0","0","58.333","36","21"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","1","0","1","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","0","0","0","100.000","27","27"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","1","0","1","98.282","291","286"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2322]DH17298","2","0","2","99.308","289","287"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","1","0","1","100.000","4","4"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2323]DH17346","2","0","2","100.000","46","46"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","0","0","0","94.737","19","18"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","1","0","1","100.000","85","85"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2325]DH17251","2","0","2","100.000","93","93"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","0","0","0","98.601","143","141"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","1","0","1","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2326]DH17293","2","0","2","100.000","100","100"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","1","0","1","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2327]DH17292","2","0","2","100.000","5","5"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","0","0","0","100.000","11","11"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","1","0","1","100.000","14","14"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2330]DH17308","2","0","2","97.872","47","46"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","0","0","0","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","1","0","1","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2331]DH17121","2","0","2","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","0","0","0","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2332]DH17255","2","0","2","100.000","8","8"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","1","0","1","100.000","23","23"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2333]DH17356","2","0","2","100.000","37","37"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","0","0","0","100.000","19","19"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2335]DH17358","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","0","0","0","100.000","7","7"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","1","0","1","100.000","28","28"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2336]DH17199","2","0","2","96.552","29","28"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","0","0","0","100.000","176","176"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","1","0","1","82.353","153","126"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2337]DH17334","2","0","2","100.000","51","51"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","0","0","0","81.818","11","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","1","0","1","100.000","1","1"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2338]DH17071","2","0","2","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","0","0","0","99.000","100","99"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","1","0","1","100.000","62","62"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2340]DH17157","2","0","2","98.039","51","50"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2342]DH17149","1","0","1","100.000","26","26"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2342]DH17149","2","0","2","100.000","49","49"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","0","0","0","100.000","63","63"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","1","0","1","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2343]DH17331","2","0","2","90.047","211","190"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","0","0","0","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","1","0","1","100.000","18","18"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2344]DH17333","2","0","2","92.857","14","13"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","0","0","0","80.000","15","12"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2345]DH17223","2","0","2","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","0","0","0","100.000","17","17"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","1","0","1","100.000","2489","2489"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2346]DH17296","2","0","2","98.039","51","50"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","0","0","0","100.000","41","41"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","1","0","1","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2347]DH17344","2","0","2","100.000","32","32"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","0","0","0","90.000","10","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","1","0","1","90.000","20","18"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2348]DH17312","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","0","0","0","92.308","13","12"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","1","0","1","100.000","3","3"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2349]DH17196","2","0","2","88.462","26","23"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","0","0","0","100.000","139","139"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","1","0","1","100.000","80","80"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2350]DH17365","2","0","2","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","0","0","0","100.000","1","1"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2351]DH17207","2","0","2","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","0","0","0","75.758","66","50"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","1","0","1","100.000","142","142"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2352]DH17247","2","0","2","87.166","187","163"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","0","0","0","100.000","14","14"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","1","0","1","77.778","63","49"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2353]DH17152","2","0","2","100.000","58","58"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","0","0","0","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","1","0","1","92.188","64","59"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2354]DH17065","2","0","2","100.000","2","2"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","0","0","0","100.000","10","10"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","1","0","1","80.000","5","4"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2356]DH17201","2","0","2","100.000","26","26"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","0","0","0","100.000","9","9"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","1","0","1","100.000","0","0"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2357]DH17347","2","0","2","100.000","13","13"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","0","0","0","100.000","81","81"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","1","0","1","100.000","52","52"
"2016-09-30","[100000]CNO2","[1]DHAKA-BBUB","-","[2358]DH17221","2","0","2","96.774","31","30"
